C1,C2,CR,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,NF,Carrera,Campus,Sexo,Sem,Apr,labels
93.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,7,1.0,1,1.0,1,3
17.0,95.0,95.0,100.0,100.0,100.0,100.0,50.0,80.0,80.0,25.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,90.0,85.0,100.0,100.0,100.0,80.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1,1.0,0,1.0,1,0
50.0,0.0,0.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,74.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.0,9,1.0,0,1.0,0,4
55.0,55.0,0.0,100.0,80.0,100.0,100.0,50.0,60.0,100.0,50.0,100.0,100.0,85.0,0.0,100.0,0.0,93.0,89.0,0.0,100.0,0.0,100.0,90.0,100.0,80.0,100.0,85.0,90.0,0.0,95.0,100.0,0.0,100.0,90.0,100.0,100.0,100.0,0.0,100.0,0.0,66.0,1,1.0,0,1.0,1,3
85.0,100.0,0.0,0.0,100.0,100.0,80.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,9,1.0,0,1.0,1,2
90.0,70.0,0.0,100.0,100.0,100.0,100.0,75.0,80.0,100.0,50.0,100.0,100.0,91.0,100.0,100.0,100.0,100.0,100.0,94.0,90.91,86.0,91.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,86.0,4,1.0,0,2.0,1,3
25.0,45.0,5.0,100.0,40.0,100.0,40.0,75.0,60.0,100.0,25.0,20.0,100.0,90.0,0.0,100.0,0.0,0.0,61.0,33.0,0.0,0.0,0.0,95.0,95.0,90.0,100.0,100.0,0.0,31.0,100.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11,1.0,0,1.0,0,1
59.0,60.0,0.0,100.0,100.0,100.0,75.0,50.0,80.0,80.0,100.0,20.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,90.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,8,1.0,0,1.0,1,1
100.0,95.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0,95.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,7,1.0,0,1.0,1,3
90.0,79.0,0.0,100.0,0.0,30.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,96.0,94.0,93.0,100.0,96.0,100.0,80.0,95.0,100.0,70.0,90.0,60.0,85.0,100.0,70.0,70.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,84.0,12,1.0,1,2.0,1,4
85.0,70.0,0.0,0.0,100.0,0.0,80.0,100.0,100.0,100.0,75.0,40.0,100.0,0.0,0.0,100.0,72.0,100.0,100.0,73.0,100.0,95.0,100.0,0.0,100.0,100.0,100.0,100.0,35.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,11,1.0,0,1.0,1,1
46.0,40.0,52.0,100.0,100.0,100.0,80.0,75.0,20.0,50.0,100.0,40.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,90.0,0.0,100.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7,1.0,1,1.0,0,1
95.0,90.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,80.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,3,1.0,0,2.0,1,3
20.0,0.0,0.0,60.0,0.0,70.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3,1.0,0,2.0,0,0
80.0,60.0,0.0,100.0,100.0,100.0,100.0,25.0,60.0,60.0,33.0,20.0,100.0,100.0,100.0,100.0,100.0,0.0,89.0,0.0,0.0,95.0,100.0,90.0,100.0,85.0,95.0,90.0,80.0,100.0,0.0,100.0,30.0,0.0,100.0,100.0,0.0,56.0,100.0,0.0,100.0,71.0,3,1.0,0,2.0,1,3
35.0,95.0,0.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,20.0,100.0,87.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,80.0,95.0,100.0,90.0,100.0,0.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,76.0,9,1.0,1,1.0,1,4
85.0,80.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,90.0,85.0,90.0,95.0,100.0,100.0,100.0,100.0,100.0,25.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,89.0,11,1.0,1,2.0,1,4
0.0,30.0,25.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,18.0,11,1.0,1,2.0,0,4
95.0,95.0,0.0,100.0,100.0,100.0,80.0,100.0,0.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,65.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,7,1.0,0,1.0,1,2
100.0,100.0,0.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,7,1.0,0,1.0,1,2
80.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,73.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,11,1.0,0,2.0,1,4
95.0,60.0,0.0,100.0,100.0,0.0,100.0,100.0,80.0,100.0,100.0,60.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,0.0,80.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,81.0,7,1.0,0,1.0,1,3
100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,61.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,7,1.0,0,1.0,1,2
65.0,45.0,0.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,83.0,100.0,100.0,82.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,95.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,76.0,11,1.0,0,2.0,1,4
90.0,74.5,0.0,100.0,0.0,100.0,100.0,100.0,80.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.91,100.0,100.0,80.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,86.0,12,1.0,1,2.0,1,4
58.0,80.0,0.0,100.0,100.0,100.0,80.0,100.0,40.0,83.3,100.0,80.0,100.0,100.0,100.0,100.0,100.0,97.0,100.0,94.0,100.0,0.0,0.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,65.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1,1.0,0,1.0,1,0
85.0,60.0,0.0,100.0,0.0,100.0,100.0,100.0,40.0,66.7,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,97.0,100.0,100.0,100.0,100.0,95.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,74.0,4,1.0,0,1.0,1,3
98.0,0.0,55.0,100.0,100.0,100.0,80.0,100.0,80.0,100.0,100.0,40.0,40.0,100.0,57.0,86.0,55.0,78.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,7,1.0,0,1.0,1,2
30.0,85.0,0.0,100.0,60.0,0.0,100.0,50.0,60.0,60.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,85.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,72.0,9,1.0,0,1.0,1,4
92.0,95.0,0.0,100.0,100.0,100.0,100.0,50.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,7,1.0,1,1.0,1,2
80.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,84.0,11,1.0,0,2.0,1,4
95.0,25.0,0.0,100.0,100.0,100.0,75.0,0.0,40.0,80.0,17.0,80.0,100.0,88.0,100.0,100.0,100.0,93.0,100.0,100.0,100.0,100.0,0.0,80.0,65.0,80.0,90.0,85.0,15.0,50.0,95.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,66.0,12,1.0,0,2.0,1,4
50.0,90.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,33.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,0.0,68.0,3,1.0,0,2.0,1,3
40.0,45.0,55.0,100.0,100.0,0.0,50.0,0.0,40.0,100.0,100.0,0.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,95.0,65.0,26.0,100.0,85.0,55.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,100.0,50.0,9,1.0,1,1.0,0,4
100.0,100.0,0.0,100.0,100.0,100.0,40.0,75.0,0.0,100.0,100.0,60.0,100.0,85.0,100.0,100.0,32.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,7,1.0,0,1.0,1,3
23.0,95.0,0.0,100.0,100.0,100.0,80.0,75.0,0.0,80.0,80.0,0.0,100.0,92.0,81.0,100.0,84.0,88.0,82.0,90.0,98.75,75.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,88.0,100.0,85.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,71.0,9,1.0,0,1.0,1,4
0.0,95.0,100.0,60.0,100.0,100.0,100.0,50.0,80.0,0.0,100.0,80.0,67.0,0.0,76.0,91.0,74.0,0.0,0.0,100.0,0.0,99.0,85.0,100.0,100.0,90.0,65.0,100.0,100.0,60.0,25.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,68.0,11,1.0,1,2.0,1,4
53.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,90.0,100.0,45.0,5.0,100.0,100.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,7,1.0,0,1.0,1,2
65.0,60.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,78.0,98.0,91.0,0.0,97.0,98.0,93.0,0.0,54.0,0.0,100.0,90.0,100.0,90.0,100.0,0.0,90.0,65.0,90.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,72.0,17,1.0,1,2.0,1,4
100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,11,1.0,0,2.0,1,4
20.0,45.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,12,1.0,0,2.0,0,1
30.0,20.0,55.0,100.0,100.0,100.0,75.0,25.0,40.0,100.0,100.0,0.0,100.0,100.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,95.0,80.0,95.0,100.0,65.0,5.0,45.0,0.0,0.0,100.0,100.0,0.0,30.0,80.0,0.0,0.0,0.0,43.0,1,1.0,0,1.0,0,0
89.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,8,1.0,1,1.0,1,2
48.0,60.0,25.0,100.0,100.0,100.0,0.0,100.0,60.0,100.0,100.0,100.0,100.0,77.0,67.0,76.0,59.0,90.0,93.0,96.0,95.0,81.0,100.0,95.0,95.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,9,1.0,0,1.0,0,2
53.0,90.0,0.0,33.0,100.0,100.0,80.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,61.0,0.0,100.0,100.0,81.0,7,1.0,1,1.0,1,3
92.0,70.0,0.0,100.0,100.0,100.0,25.0,25.0,60.0,33.3,100.0,20.0,20.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,82.0,100.0,100.0,100.0,100.0,95.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,9,1.0,0,1.0,1,1
75.0,100.0,0.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,95.0,0.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,7,1.0,0,1.0,1,3
100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,95.0,100.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,7,1.0,0,1.0,1,3
95.0,95.0,0.0,100.0,100.0,0.0,75.0,100.0,80.0,83.3,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,90.0,100.0,0.0,100.0,95.0,0.0,5.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,78.0,1,1.0,1,1.0,1,3
30.0,85.0,0.0,100.0,60.0,0.0,100.0,50.0,60.0,60.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,85.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,9,1.0,0,1.0,1,2
95.0,85.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,80.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,90.0,9,1.0,0,1.0,1,4
85.0,65.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.0,100.0,90.0,95.0,95.0,100.0,100.0,85.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,11,1.0,1,2.0,1,4
60.0,24.5,80.0,100.0,60.0,100.0,100.0,50.0,80.0,100.0,67.0,20.0,100.0,100.0,100.0,85.0,84.0,99.0,100.0,98.0,100.0,88.0,100.0,100.0,100.0,100.0,95.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,11,1.0,1,2.0,1,4
80.0,0.0,95.0,100.0,80.0,100.0,100.0,100.0,100.0,80.0,50.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,76.0,11,1.0,0,2.0,1,4
0.0,15.0,0.0,0.0,20.0,100.0,100.0,75.0,80.0,20.0,100.0,0.0,60.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,90.0,90.0,60.0,100.0,10.0,0.0,35.0,0.0,55.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9,1.0,0,1.0,0,1
85.0,50.0,0.0,100.0,100.0,100.0,0.0,75.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,4,1.0,0,1.0,1,0
90.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,61.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,11,1.0,0,2.0,1,4
63.0,95.0,0.0,100.0,100.0,100.0,80.0,75.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,100.0,95.0,100.0,100.0,100.0,95.0,100.0,100.0,75.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,7,1.0,1,1.0,1,2
93.0,0.0,58.0,100.0,100.0,30.0,75.0,75.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,30.0,60.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,77.0,3,1.0,0,2.0,1,3
65.0,100.0,0.0,100.0,100.0,0.0,100.0,75.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,1,1.0,0,1.0,1,0
95.0,90.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,80.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,3,1.0,0,2.0,1,3
95.0,80.0,0.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,17,1.0,0,2.0,1,4
98.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,80.0,100.0,100.0,100.0,0.0,98.0,91.0,100.0,86.0,93.75,0.0,76.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,8,1.0,0,1.0,1,2
73.0,100.0,0.0,100.0,100.0,100.0,100.0,50.0,60.0,100.0,83.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,95.0,0.0,100.0,80.0,85.0,100.0,100.0,50.0,65.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,80.0,100.0,83.0,11,1.0,0,2.0,1,4
0.0,95.0,7.0,67.0,100.0,100.0,75.0,50.0,40.0,60.0,33.0,40.0,100.0,82.0,64.0,85.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,50.0,40.0,55.0,90.0,100.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,51.0,12,1.0,0,2.0,0,1
90.0,75.0,0.0,100.0,100.0,100.0,80.0,75.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,9,1.0,0,1.0,1,2
90.0,50.0,0.0,0.0,100.0,100.0,80.0,100.0,100.0,100.0,75.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,9,1.0,0,1.0,1,1
88.0,90.0,0.0,100.0,100.0,100.0,80.0,100.0,80.0,40.0,100.0,20.0,40.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,10,1.0,0,1.0,1,2
55.0,0.0,98.0,80.0,0.0,0.0,50.0,0.0,40.0,0.0,67.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,60.0,0.0,10.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3,1.0,0,2.0,0,0
70.0,0.0,3.0,100.0,100.0,90.0,50.0,75.0,40.0,60.0,67.0,20.0,100.0,94.0,100.0,100.0,84.0,92.0,94.0,0.0,100.0,99.0,100.0,90.0,100.0,90.0,90.0,65.0,30.0,40.0,0.0,85.0,70.0,100.0,20.0,100.0,0.0,100.0,0.0,0.0,0.0,24.0,11,1.0,0,2.0,0,1
95.0,100.0,0.0,100.0,100.0,100.0,75.0,50.0,80.0,60.0,83.0,60.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,95.0,95.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,12,1.0,0,2.0,1,4
90.0,75.0,0.0,100.0,100.0,70.0,25.0,100.0,60.0,100.0,83.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,90.91,94.0,100.0,90.0,75.0,100.0,95.0,100.0,95.0,75.0,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,86.0,12,1.0,0,2.0,1,4
100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,40.0,100.0,95.0,84.0,100.0,0.0,86.0,0.0,84.0,88.75,91.0,90.0,85.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,7,1.0,0,1.0,1,3
40.0,10.0,55.0,67.0,80.0,90.0,100.0,50.0,60.0,60.0,50.0,40.0,100.0,100.0,100.0,0.0,67.0,100.0,100.0,100.0,90.91,99.0,100.0,69.0,90.0,40.0,35.0,90.0,0.0,10.0,20.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,48.0,11,1.0,1,2.0,0,1
100.0,0.0,79.0,100.0,0.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,81.0,55.0,100.0,89.0,100.0,80.0,83.0,100.0,94.0,100.0,90.0,100.0,90.0,100.0,100.0,80.0,80.0,85.0,90.0,95.0,0.0,100.0,100.0,64.0,100.0,100.0,100.0,100.0,74.0,11,1.0,0,2.0,1,4
